SKU,Name,Price,description,Attribute 1 name,Attribute 1 value(s),brand,categories,images
P1GD236464,Mizuno Alpha Pro AS TF - Đỏ P1GD236464,"2,550,000","+ Form giày: dành cho anh em chân hơi bè hoặc bè. Nếu anh em chân thon thì đi tất dày lên một chút+ Da: Rất mềm. Mặc dù là giả da nhưng đây là giả da cao cấp anh em nhé, về độ mềm thì chỉ thua da thật một chút xíu nhưng bù lại nếu anh em đá trời mưa thì sẽ ""tự tin"" hơn vì nó ít thấm nước.+ Trọng lượng: Siêu nhẹ, được đánh giá là một trong những mẫu giày sân cỏ nhân tạo nhẹ nhất.+ Đế: bộ đệm dưới gót êm vừa phải chứ không phải quá êm, tuy nhiên bản đế rất dẻo và mềm nên anh em có thể quen được luôn, đặc biệt các anh em chuyển từ giày bata sang thì không phải lo nghĩ.",Size,40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230723_lUZjxHSLUG.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230727_63AyOBv8YG.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230727_zs5dsF08mE.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230727_olYOJxRxbT.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230727_cXCf6NJBK6.jpeg,"
ID9337,Adidas X Crazyfast.3 TF Trắng/Vàng ID9337,"1,690,000","- Form giày: Dành cho chân hơi bè hoặc thon- Trọng lượng: khá nhẹ. Tuy nhiên không phải là nhẹ nhất trong các dòng cỏ nhân tạo.-Chất liệu da: Giả da. Khá mềm, ngoài ra so với bản cũ thì  dày dặn hơn một chút nên độ bền cao hơn.- Lưỡi gà là vải dệt liền thân giúp tăng độ thật chân và không lo bị lệch .- Cổ chun giúp ôm cổ chân hơn, đồng thời hạn chế cao su vào giày. Ngoài ra nhìn cũng thẩm mỹ hơn, cảm giác chân và giày liền 1 khối.- Gót được trang bị lớp nỉ khá dày nên rất êm- Phần đệm ở đế là đệm Eva - một loại đểm nổi tiếng thường sử dụng trong các dòng giày thể thao với độ đàn hồi cũng như độ ổn đinh cao.- Đinh cao su thiết kế: hình mũi tên tạo tính cơ năng khi bứt tốc.",Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230720_17ZGu6uqos.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_6q1YdCqNOp.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_8elNilTzq6.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_P6RLVHS6DF.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_sxqOGlMZcw.jpeg,"
GZ0004,Adidas Predator Accuracy.3 TF - Trắng/Xám GZ0004,"1,490,000","+ Form giày: Dành cho anh em chân thon hoặc hơi bè 1 chút.  Anh em nào chân bè nhiều thì không hợp lắm.+ Da: khá mềm. Ngoài ra bề mặt mình sờ thì có độ lì nên sẽ hỗ trợ cho anh em kiểm soát bóng tốt hơn.+ Gót: bộ nỉ sau gót dày nên rất êm, anh em nào hay bị đau gót thì khỏi phải lo nhé.+ Đế: Nhìn bộ đế này thì mình kết luận anh em có thể đá 3,4 năm mà vẫn chạy tốt nhé, rất chắc chắn anh em ạ. Phần đệm đế khá êm, tuy nhiên lúc bẻ chân thì cảm giác vẫn hơi cứng phần giữa đế, cần đá vài trận để mềm ra .",Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240322_fh9wxJGbAu.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240309_15zCOPQOOl.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_U0kg9X9G3o.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_2VKSDVggqk.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_Far2fmEeGr.jpeg,"
10750201,Puma Ultra Ultimate Cage TT Trắng/Đỏ 107502-01,"1,790,000","- Thân giày: Sử dụng công nghệ sợi dệt Ultraweave giúp phần tiếp xúc bóng mỏng hơn, mềm hơn, thật chân hơn, ngoài giày đôi giày cũng nhẹ hơn.- Công nghệ định hình PWRTAPE với những dải băng chạy dưới thân giày giúp đôi giày không bị mất form khi thi đấu.- Lưỡi gà vải chun liền thân kéo dài đến phần cổ giày giúp thân giày ôm sát bàn chân nhưng không hề gây bí bách (vì vải chun thoáng khí). Ngoài ra phần cổ giày ôm sát nên cổ chân chắc hơn và hạn chế hạt cao su rơi vào giày.- Lót giày trang bị công nghệ Nano Grip tăng độ nhám chống trơn trượt khi di chuyển- Gót giày với lớp đệm nỉ có độ dày vừa phải khá êm ái- Đế Eva hỗ trợ bứt tốc và bật nhảy.",Size,40 39 40.5 41 42 42.5 43 44,Puma,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240322_jGkJX6Y1P8.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240319_0Y7pSFzBWp.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_blRcojSn59.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_usWoShkHtd.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_spmGn840lb.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_3Olw6qJRqD.jpeg,"
10737401,Puma Future Match TT Đỏ/Trắng 107374-01,"1,129,000","- Form: Dành cho chân hơi bè hoặc thon. Còn bè quá thì hơi khó đi - Da: Giả da cao cấp nên khá mềm. - Lưỡi gà và cổ là vải chun co giãn liền thân giày giúp ôm chân và hạn chế cao su vào giày - Đế: gót êm, tuy nhiên lúc bẻ chân có vẻ hơi cứng 1 chút, cần 2,3 trận mới bắt đầu mềm ra được",Size,40 39 40.5 41 42 42.5 43 44,Puma,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_gxJDqtBine.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_IJTg4iC2NO.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_5zcFH1K4XK.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_EJJY3GYMke.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_Vt88nQf66y.jpeg,"
10736401,Puma Future Ultimate Cage TF - Đỏ/Trắng 107364-01,"1,539,000","- Thân giày: chất liệu giả da cao cấp nên rất mềm, tạo cảm giác bóng tốt. - Công nghệ Engineered Control Zone: là những hạt được dập nổi trên những vùng thường xuyên tiếp xúc bóng nhằm giúp kiểm soát bóng tốt hơn cũng như tăng độ xoáy khi sút và chuyền. - Lưỡi gà liền thân sử dụng công nghệ vải chun Fuzion Fit360, kéo dài đến phần cổ giày tạo nên một khối thống nhất ôm trọn bàn chân. - Công nghệ định hình PWRTAPE với những dải băng hình ziczac chạy 2 bên thân giày giúp đôi giày không bị mất form khi thi đấu. - Gót giày với lớp đệm nỉ có độ dày vừa phải khá êm ái - Đế Eva hỗ trợ bứt tốc và bật nhảy - Đế cao su dạng chữ Z góc cạnh giúp bám sân hơn.",Size,40 39 40.5 41 42 42.5 43 44,Puma,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240319_R6pGZG6gET.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_SkqH3BBbkn.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_Rq4GQGHbXR.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_wgjCvdVTvS.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_XPAj5kcj7P.jpeg,"
IE6632,Adidas X CrazyFast.1 TF - Trắng/Xanh  IE6632,"2,350,000","+ Form giày: Dành cho chân hơi bè hoặc thon+ Da giày:  công nghệ giả da cao cấp nên rất mềm, ngoài ra cũng mỏng hơn 1 chút so với phiên bản cũ nên cảm giác bóng sẽ thật hơn.+ Lưỡi gà: vải chun liền thân giúp ôm chân+ Cổ giày:  thiết kế bo chân nên sẽ chắc cổ chân hơn và hạn chế cao su vào giày+ Gót giày: trang bị thêm lớp nỉ nên khá êm+ Đế giày: tích hợp công nghệ lightstrike, là công nghệ mới của aididas với độ đàn hồi cũng như trọng lượng nhẹ thích hợp cho anh em nào thích tốc độ+ Đinh: Đinh khá to nên bám sân tốt.+ Lời khuyên: dành cho anh em chân hơi bè hoặc thon, muốn trải nghiệm 1 đôi giày cao cấp đá phê pha. Em này chỉ có cái nhược điểm là giá hơi cao 1 tí, còn lại mọi thứ gần như hoàn hảo",Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230706_35KFXm7C2i.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_dalIADInyR.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_dkhTMyz6oN.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_BooqXKFMpF.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_fiTDvimsvq.jpeg,"
GZ0003,Adidas Predator Accuracy.3 L TF - Trắng/Xám GZ0003,"1,450,000","+ Form giày: Dành cho anh em chân thon hoặc hơi bè 1 chút.  Anh em nào chân bè nhiều thì không hợp lắm.+ Da: khá mềm. Ngoài ra bề mặt mình sờ thì có độ lì nên sẽ hỗ trợ cho anh em kiểm soát bóng tốt hơn.+ Gót: bộ nỉ sau gót dày nên rất êm, anh em nào hay bị đau gót thì khỏi phải lo nhé.+ Đế: Nhìn bộ đế này thì mình kết luận anh em có thể đá 3,4 năm mà vẫn chạy tốt nhé, rất chắc chắn anh em ạ. Phần đệm đế khá êm, tuy nhiên lúc bẻ chân thì cảm giác vẫn hơi cứng phần giữa đế, cần đá vài trận để mềm ra .",Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240322_KYCMPuAHoc.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230706_0rtGzGDef8.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_fDsGWN5Gnb.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_AE2BnkInlB.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_PgC5Is40zk.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_HIj6yYFJKX.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240111_LzG3SxcZQ1.jpeg,"
DD9477-705,Nike Phantom GX Academy TF - Trắng/Xanh lá DD9477-705,"1,590,000","+ Form giày: Dành cho chân thon hoặc hơi bè một chút.+ Da lúc đầu cũng khá mềm rồi nhưng chưa mềm hẳn, theo nhiều anh em review cần đá sau 2,3 trận thì da nó mới mềm hẳn được.+ Đế khá êm, tất nhiên vẫn thua phiên bản Pro một chút, anh em có thể tham khảo thêm bản Pro tại: Phantom Gx Pro TF",Size,38.5 40 39 40.5 41 42 42.5 43 44 44.5 45,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_5ONm9jOB5D.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240309_9si4iSdFNl.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_3BJEeGmM2A.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_1Xhn4bgSQR.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_niRc8o8tDI.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_8RM0SyiFFf.jpeg,"
FB8396-060,Nike Mercurial Vapor 15 XXV Academy TF - Bạc/Xanh | FB8396-060,"1,350,000","+ Form giày: Dành cho chân hơi bè hoặc thon+ Da giày: Công nghệ giả da Nikeskin cực kì nổi tiếng của Nike với các ưu điểm: mỏng, mềm ,nhẹ giúp cảm giác bóng tốt nhất.+ Gót giày: làm bằng chất liệu nỉ khá êm, tuy nhiên chỉ dừng ở mức độ khá vì lớp nỉ cũng không quá dày.+ Đế: sử dụng công nghệ Air Zoom, cũng là 1 công nghệ không phải dạng xoàng của Nike. Với bộ đế này , bạn sẽ chạy êm hơn, bật nhảy tốt hơn.+ Đinh: Dạng tròn và có xu hướng chéo lên phía trước. Tròn để giúp bạn xoay xở  sang 2 bên, xu hướng chéo giúp bạn tăng tốc tốt hơn. Nói chung dòng này sẽ phù hợp với những bạn thích tốc độ nhưng vẫn muốn kiểm soát bóng tốt.",Size,38.5 40 39 40.5 41 42 42.5 43 44 44.5 45,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240315_CP0YEDVH67.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_4o0FKnjCZF.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_02GoekKZQq.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_uYN8sP3o0R.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_ZjQsGYsnTF.jpeg,"
DJ5635-605,Nike Mercurial Vapor 15 Academy TF - Hồng,"1,450,000","+ Form giày: Dành cho chân hơi bè hoặc thon+ Da giày: Công nghệ giả da Nikeskin cực kì nổi tiếng của Nike với các ưu điểm: mỏng, mềm ,nhẹ giúp cảm giác bóng tốt nhất.+ Gót giày: làm bằng chất liệu nỉ khá êm, tuy nhiên chỉ dừng ở mức độ khá vì lớp nỉ cũng không quá dày.+ Đế: sử dụng công nghệ Air Zoom, cũng là 1 công nghệ không phải dạng xoàng của Nike. Với bộ đế này , bạn sẽ chạy êm hơn, bật nhảy tốt hơn.+ Đinh: Dạng tròn và có xu hướng chéo lên phía trước. Tròn để giúp bạn xoay xở  sang 2 bên, xu hướng chéo giúp bạn tăng tốc tốt hơn. Nói chung dòng này sẽ phù hợp với những bạn thích tốc độ nhưng vẫn muốn kiểm soát bóng tốt.",Size,38.5 40 39 40.5 41 42 42.5 43 44 44.5 45,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240315_xhetsKTZZC.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_ikKLYxsFDi.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_RqSTkskXZI.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_VFkBqGS5P4.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_4KQW2utEAl.jpeg,"
DJ5605-605,Nike Mercurial Vapor 15 Pro TF - Hồng DJ5605-605,"2,150,000","+ Form giày: Hợp với anh em chân hơi bè hoặc thon.   + Lưỡi gà  co giãn và may liền thân nên giày đi vào ôm sát bàn chân, cảm giác bóng rất thật.  + Đế có bộ đệm nên lúc chạy khá êm, ngoài ra độ đàn hồi tốt nên cảm giác lúc bật nhảy hoặc tăng tốc cũng được hỗ trợ phần nào.Tuy nhiên do được chèn bộ đệm nên đế sẽ cao hơn 1 chút xíu so với đế thông thường ,nhưng anh em yên tâm, chỉ cần khoảng 1,2 trận là  sẽ quen đế. Khi đã quen rồi thì đá rất thích.",Size,38.5 40 39 40.5 41 42 42.5 43 44 45,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230706_eVBdvAVmdF.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_csfiQv421i.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_1FacsWfaUQ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_MS7gMarmx0.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_IfjKm8Uc9h.jpeg,"
DA1192-705,Nike Tiempo 9 Pro TF - Vàng chanh DA1192-705,"2,350,000","+ Form giày: Dành cho chân hơi bè hoặc bè.+ Đế êm, da mềm ( cái này không có gì bất ngờ vì đây là 2 yếu tố dĩ nhiên phải có của một phiên bản Pro).+ Lưỡi gà là vải chun may liền thân giày nên mu bàn chân được ôm sát, và đặc biệt nếu anh em chân bè và dày đi vào nhìn vẫn không bị mất form. Tuy nhiên ngược lại anh em nào chân thon quá thì đi vào cảm giác sẽ không ôm lắm.",Size,38.5 40 39 40.5 41 42 42.5 43 44 44.5 45,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_foh9RjveBq.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_qbpUP4i6ZR.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_RxJl4KbmNh.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_RbJdjXpsBm.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_48whBVRklC.jpeg,"
P1GD236401,Mizuno Alpha Pro AS TF - Đen P1GD236401,"2,550,000","+ Form giày: dành cho anh em chân hơi bè hoặc bè. Nếu anh em chân thon thì đi tất dày lên một chút+ Da: Rất mềm. Mặc dù là giả da nhưng đây là giả da cao cấp anh em nhé, về độ mềm thì chỉ thua da thật một chút xíu nhưng bù lại nếu anh em đá trời mưa thì sẽ ""tự tin"" hơn vì nó ít thấm nước.+ Trọng lượng: Siêu nhẹ, được đánh giá là một trong những mẫu giày sân cỏ nhân tạo nhẹ nhất.+ Đế: bộ đệm dưới gót êm vừa phải chứ không phải quá êm, tuy nhiên bản đế rất dẻo và mềm nên anh em có thể quen được luôn, đặc biệt các anh em chuyển từ giày bata sang thì không phải lo nghĩ.",Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230703_9vvwRb3hT1.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_9CJZAA4ZMf.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_GZMGEPzLIM.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_GhBGlzqfeC.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230712_c6Xe9y4z7b.jpeg,"
GY9053,Adidas Copa Pure.3 TF - Trắng/Cam - GY9053,"1,590,000","+ Form giày: Phù hợp với chân hơi bè hoặc thon, nói chung đừng bè quá là được.+ Da giày: Da thật nên rất mềm và độ bền cao (tuy nhiên lưu ý nếu sau khi đá trời mưa thì đừng phơi dưới nắng mà phơi trong bóng râm để bảo quản da tốt nhất )+ Trọng lượng: Không nặng cũng không quá nhẹ, cảm giác khá đầm chân và chắn chắn.+ Đinh: rất bám sân, ngoài ra theo nhiều anh em review thì cũng rất bền (ít bị mài mòn theo thời gian).",Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_XxZSmSHChw.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230815_RP1ApCTvH4.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230815_yAsBY0GTVE.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230815_62cMaC2n5Y.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230815_ueAvGAh2BX.jpeg,"
Q1GB232152,Mizuno Monar Neo Sala Pro TF Tr/Vàng  Q1GB232152,"1,650,000","+ Form giày: dành cho chân hơi bè hoặc bè.+ Da: giả da cao cấp nên rất mềm, chỉ thua da thật 1 chút. Mũi có bọc thêm 1 lớp giả da để bảo vệ mũi chân nên anh em nào thích chích mũi thì có thể yên tâm cho cái ngón chân của mình.+ Trọng lượng: Nhìn bề ngoài có vẻ hầm hố, chắc chắn nhưng thực tế trọng lượng của em này khá nhẹ.+ Đế: Độ êm vừa phải+ Phần mu giày và lòng trong của giày được thiết kế khá rộng nên làm tăng tiết diện phần tiếp xúc bóng, hỗ trợ kiểm soát bóng.   ",Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_xQTVYx0Kbe.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230525_g2xuSmVW53.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230525_lROLMtrgOT.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230525_iRAdoOdeBX.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230525_GHVLSTgin4.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230525_0pDd9PeN2M.jpeg,"
GZ2471,Adidas X SPEEDPORTAL.3 TF Cam/Đen - GZ2471,"1,550,000","+ Form giày: Phù hợp nhất với chân hơi bè hoặc thon.+ Chất liệu thân giày:  Công nghệ vải dệt cao cấp nên cảm giác rất mềm và thật chân, ngoài ra còn có độ thoáng khí nên giúp chân dễ thở hơn. + Cổ và lưỡi gà liền với thân giày và được làm bằng vải cao cấp co giãn nên  giúp ôm sát chân, tăng độ thật chân mà vẫn đảm bảo độ thoáng khí, không hề gây khó chịu. Ngoài ra nó còn giúp hạn chế hạt cao su rơi vào giày.+ Trọng lượng: thuộc top những mẫu nhẹ nhất.+ Đế: Độ êm vừa phải",Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230519_YVY7tzTro5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230521_RDTH6EiaYw.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230521_pfjapIG3Xk.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230521_SYP6B4F9wO.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230521_qDo2g20MUD.jpeg,"
DA1192-614,Nike Tiempo 9 Pro TF -  - Đỏ đô - DA1192-614,"2,190,000",,Size,40 39 40.5 41 42 42.5 43 44,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_CAiZ0YoUKf.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_ly88GAjOwX.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_m0yxqptDRe.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_b928sP2yQl.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_LsV0ih4PWa.jpeg,"
DD9466-446,Nike Phatom GX Pro TF - Trắng/Xanh DD9466-446,"2,350,000","+ Form giày: Dành cho chân thon hoặc hơi bè một chút.+ Đế có công nghệ Nike React nên lúc chạy khá êm và có độ đàn hồi tốt.+ Da mềm, cái này chắc cũng dễ hiểu vì phiên bản Pro là phiên bản cao cấp nhất của Nike trong các dòng giày dành cho cỏ nhân tạo, mà da là phần quan trong nhất của 1 đôi giày đá bóng.+ Lưỡi gà là vải chun may liền thân giày nên mu bàn chân được ôm sát, tuy nhiên  anh em nào có  mu bàn chân dày quá thì đi vào nhìn form hơi xấu.",Size,40 39 40.5 41 42 42.5 43 44,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_9BQDFcnlJm.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_2kuHDr7D88.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_2lwA7RvGwk.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_MjYMYQp3F1.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_sl91YzoApJ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_0eDq2wkgoU.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_AWVGWLbzB5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_2IA5JYoFTS.jpeg,"
P1GD238452,MIZUNO MORELIA NEO III NEO 3 PRO TF - GOLD/WHITE P1GD238452,"2,150,000","+ Form giày: dành cho chân hơi bè hoặc bè, nếu chân thon thì phải đi tất dày+ Da: siêu mềm (em nó là da thật Kangaroo nên không mềm mới là lạ ).+ Trọng lượng: Siêu nhẹ (có thể xem là nhẹ nhất trong tất cả các dòng giày cỏ nhân tạo chính hãng)+ Đế: êm vừa phải, không êm bằng những dòng nổi tiếng về đế như Nike Tiempo.",Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_aSpIyTFl5Z.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_Wycu6am26s.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_eZuxxQyNu8.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_AV8fpt7kjs.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_LEEL867Jab.jpeg,"
P1GD232525,Mizuno Monar Neo II Select AS (Neo 2) -Xanh ngọc/xám   P1GD232525,"1,190,000",,Size,38.5 40 39 40.5 41 42 42.5 43 44 45,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230519_u5GOt0VW7i.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230506_QPm4pn6cIg.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_HbbQaPpAf3.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_ATQc1kiohh.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_ToGwKHMfRh.jpeg,"
